,ID,Video Title,Views,Likes,isClickbait,image_path,processed_title,title_vector
65,NuEkyLZVTFM,Hunting MYSTERIOUS CREATURES in GTA 5!,555834,12034,yes,/content/thumbnails/NuEkyLZVTFM___Hunting MYSTERIOUS CREATURES in GTA 5!.jpg,"['hunt', 'mysteri', 'creatur', 'gta', '5', '!']","[-2.8824208e-03  1.4107149e-03  1.9491169e-03  2.7260056e-03
  1.9838333e-03 -3.3966431e-03  6.0561635e-03  2.4820401e-03
 -6.6061565e-03  1.9437661e-03 -2.6851764e-03  2.0189534e-03
 -6.5430337e-05  9.7602961e-04 -1.5321177e-03 -4.1774516e-03
 -1.8003905e-03 -9.1858284e-04 -4.7874018e-03 -6.9550853e-03
  2.1116633e-03  3.3373975e-03  5.5742846e-03 -1.1403876e-03
 -1.4286023e-03 -1.9902876e-03 -2.6581010e-03  2.0306630e-03
 -5.8478620e-03  9.8153483e-04  8.0807629e-04  1.8165241e-03
  2.6453014e-03  1.2163148e-03  1.2522439e-03  4.8809405e-03
  2.2924040e-04 -6.7895325e-04 -2.2239382e-03 -2.3255870e-03
 -3.5838068e-03 -4.5346101e-03 -1.0918312e-03 -1.6117139e-03
 -1.3247392e-03  8.7533124e-05  3.8762452e-04  6.2742463e-04
  1.8982630e-03  4.9539143e-03 -1.2520197e-03 -2.5878695e-03
 -2.3989438e-03  2.4584786e-03 -1.3101870e-03  4.9204906e-03
  3.0547809e-03  7.0314808e-04 -4.9266936e-03  1.5686828e-03
 -1.7938074e-03 -2.8771870e-03 -1.1004029e-03 -1.4497973e-03
 -1.7803553e-03  1.8609799e-03  3.2610602e-03  5.0367503e-03
 -3.2500159e-03  2.4233239e-04  3.9231032e-03  3.5929587e-03
  4.2319777e-03 -8.5407466e-04  1.9212126e-03 -8.8724535e-04
  5.0717071e-03  1.6385983e-03  4.2074904e-04 -2.9156972e-03
 -2.2101668e-03  3.2600386e-03 -2.1727558e-03  2.5427735e-03
  2.3864908e-04 -1.7377288e-03  2.7865672e-03  4.1891374e-03
  5.5312569e-04 -8.7958929e-04  3.7912913e-03  1.3412848e-03
 -5.4624648e-04 -1.4303993e-03  3.5084921e-03  1.6203827e-03
 -1.4636166e-03 -4.2191059e-03  2.8750012e-03  5.5821468e-03]"
137,LUtVmVBOf94,Battlefield 2042 NEW Gameplay and Details!,1243918,45419,no,/content/thumbnails/LUtVmVBOf94___Battlefield 2042 NEW Gameplay and Details!.jpg,"['battlefield', '2042', 'new', 'gameplay', 'detail', '!']","[-3.7954771e-04  1.1361223e-03 -3.7366406e-03  2.5884111e-03
  3.6873753e-04  9.4045266e-05  4.5024096e-03  2.4195591e-03
 -8.8138552e-04 -7.6925149e-04  1.5600057e-03 -3.9413413e-03
 -2.1264134e-03  2.5251301e-03 -2.1617017e-04 -3.2636498e-03
 -6.6863076e-04  1.0533390e-03 -2.5864113e-03 -1.2206469e-03
  3.8459275e-05 -7.5071509e-04  1.9421099e-03 -1.5156822e-03
 -7.5584590e-05 -2.7358152e-03 -4.5937961e-03 -3.5271428e-03
  1.7790768e-03  4.1481885e-03 -4.2603733e-03  1.2537580e-03
  3.9432063e-03 -3.2646533e-03 -1.9239449e-03  9.1276964e-04
  5.9390906e-05 -9.2711352e-04  2.2243303e-03  2.4599116e-04
 -1.5512216e-03 -7.7423855e-04 -2.4572639e-03 -3.5426130e-03
  3.5078244e-03 -1.4488153e-03 -2.9877548e-03 -1.0266965e-03
  2.5887915e-03  3.9441232e-03 -1.7446135e-03 -1.7861725e-03
 -9.1014552e-04 -3.4823923e-03 -1.2715725e-03  4.4283739e-04
  3.1063901e-03 -5.4805964e-04  9.0071320e-04  4.1613481e-03
 -4.2343311e-04 -2.5475512e-03 -2.9368217e-03 -1.2732354e-03
  8.1767881e-04 -7.3098484e-04 -2.7324392e-03  2.7063377e-03
 -4.8094592e-03  1.4276154e-03 -1.6539847e-03  2.6958222e-03
  6.9945568e-04 -5.2887929e-04 -3.4304810e-04 -2.1252998e-03
 -1.7591963e-03 -2.0430514e-03 -1.4998288e-03 -1.8063752e-03
  1.2976156e-03 -1.3453310e-03 -2.7717457e-03  1.7835029e-03
 -1.9480084e-03  1.5650882e-03  4.0372494e-03  1.0855914e-03
 -2.1161109e-03  3.7088264e-03  2.1427383e-03 -4.0582594e-04
  1.4423318e-03  2.6754064e-03  4.7910293e-03  2.5090564e-03
 -4.3781800e-04 -5.6425389e-04 -1.4467012e-03  1.1204124e-03]"
97,sESRuTyfsEk,I Spent 24 Hours Straight In Prison - Challenge,85546693,1649332,yes,/content/thumbnails/sESRuTyfsEk___I Spent 24 Hours Straight In Prison - Challenge.jpg,"['i', 'spent', '24', 'hour', 'straight', 'in', 'prison', '-', 'challeng']","[-3.9571798e-03  2.3476977e-03 -2.5723926e-03  8.1096526e-04
  1.7256772e-03 -1.2966511e-03  5.7228841e-05  1.8903688e-03
 -1.5722576e-03 -8.0678402e-04 -2.0132544e-03  1.9012179e-03
 -4.5605693e-03 -2.0727215e-03 -7.9923622e-05 -1.5480723e-04
  9.9552050e-04 -5.1152229e-04  9.4899122e-04 -9.0398267e-04
 -9.4719860e-04  1.2949010e-03  3.3855175e-03 -1.7674753e-04
  1.8213689e-03 -6.3863219e-05 -1.5654843e-03 -3.7452737e-03
 -5.6413648e-04 -2.1070376e-04  1.6376489e-03 -8.2295993e-04
 -2.5066841e-04 -3.2597552e-03 -3.8081346e-04  3.1685482e-03
 -9.5479627e-04 -1.0580611e-03 -1.7939040e-03 -2.8242192e-03
  2.4742200e-03 -4.4935774e-03 -2.8755220e-03  6.4768718e-04
  6.8621273e-04 -5.4880595e-03 -1.0196774e-03 -1.5455728e-03
  1.3190872e-03 -1.2183237e-03 -1.7334151e-03 -1.9886408e-03
 -7.6846383e-04  7.0706685e-04 -4.2086476e-03  6.7977549e-04
  2.8213689e-03 -3.6948982e-03 -9.3389484e-05 -1.1986172e-03
  2.1620914e-03 -1.5326965e-04  3.0759217e-03 -2.6034680e-03
 -9.6022151e-04 -6.7122397e-04  3.7985979e-04  3.0814083e-03
 -2.0316793e-03  1.1585639e-03 -3.6896211e-03  2.8094111e-03
 -1.2115198e-03  3.2791987e-03  5.8062235e-03  2.7324238e-03
 -2.2781508e-03 -1.3668359e-03 -4.0445861e-04 -1.2083070e-03
  3.4611838e-04 -1.8714959e-03 -6.3217978e-04  1.7101560e-03
 -2.1738335e-03 -3.3643786e-03 -8.6736173e-04  2.2605555e-03
 -1.3414824e-03 -2.8311941e-03  1.3334058e-03  2.9008137e-03
  3.7876455e-04  1.7822502e-03  5.4188813e-03 -3.3639422e-05
  2.0492515e-03 -1.7176444e-03 -2.3549199e-03 -1.6950089e-03]"
169,tUFwR65wYGY,INSANE MINECRAFT CHALLANGE - DRAWING SUBSCRIBERS EVERYDAY (DAY 33) #shorts,227386,18128,no,/content/thumbnails/tUFwR65wYGY___INSANE MINECRAFT CHALLANGE - DRAWING SUBSCRIBERS EVERYDAY (DAY 33) #shorts.jpg,"['insan', 'minecraft', 'challang', '-', 'draw', 'subscrib', 'everyday', '(', 'day', '33', ')', '#', 'short']","[-7.64990924e-04  1.28890597e-03  2.10107607e-03 -1.04550330e-03
  1.30739971e-03 -1.07599609e-03  2.03795353e-04  4.86961054e-03
 -3.09268967e-03 -5.14999905e-04 -2.10422251e-04 -2.43845629e-03
 -3.81262973e-04 -4.97966190e-04  5.90535230e-04  6.24355889e-05
  3.65280476e-03  2.50971614e-04 -3.08938371e-03 -1.89697312e-03
  5.60871104e-06 -6.14774064e-04  1.95332267e-03 -3.24129942e-03
 -5.28040633e-04  5.22334944e-04 -1.97164482e-03 -7.44313118e-04
 -2.15168763e-03  1.22767803e-03  2.68899137e-03  1.27371727e-03
 -1.86929840e-03 -2.52985745e-03 -1.13694784e-06  7.21187214e-04
 -8.33082071e-04  3.37400328e-04 -1.35384884e-03 -2.93034338e-03
  9.31628398e-04 -3.40822432e-03 -4.37026029e-06  5.01483795e-04
  1.88623235e-04 -9.55412048e-04 -8.71433353e-04  3.42331012e-04
  1.12529180e-03  1.32857892e-03  2.19401176e-04 -3.34640848e-03
 -1.00820686e-03 -4.57305054e-04 -1.65635301e-03  6.87127642e-04
  2.34340597e-03 -2.05345638e-03 -3.10072047e-03  6.85098290e-04
  1.54801481e-03  3.36901139e-04  1.15074734e-04 -2.03645090e-03
 -5.72627410e-04  2.17736559e-03  2.36368971e-03  3.13090929e-03
 -1.45871798e-03  5.95873804e-04  1.30577222e-03 -1.20164979e-04
  2.90200510e-03  2.28274381e-03  3.46570625e-04  2.12420127e-03
  1.47156871e-03  9.23939049e-04  2.26787059e-03  1.67613907e-03
  3.03587731e-04 -1.39120233e-03 -1.56074029e-03  5.56434854e-04
  1.90106779e-03 -1.68527564e-04 -6.12711126e-04  4.45327954e-03
 -4.30813816e-04  2.76051438e-03  8.75759870e-04  7.32856803e-04
 -1.71661831e-03 -3.15622939e-03  3.08046397e-03  3.27733951e-03
  2.68555060e-03 -2.90782517e-03  1.87540345e-03 -1.97428185e-03]"
124,3N5QX6VI9VA,"ADAM COLE On His AEW ALL OUT 2021 DEBUT, MAKING HIS DECISION & MORE!",224956,6856,no,"/content/thumbnails/3N5QX6VI9VA___ADAM COLE On His AEW ALL OUT 2021 DEBUT, MAKING HIS DECISION & MORE!.jpg","['adam', 'cole', 'on', 'hi', 'aew', 'all', 'out', '2021', 'debut', ',', 'make', 'hi', 'decis', '&', 'more', '!']","[-1.5647280e-03  5.1827328e-03  9.6547708e-04 -7.1902643e-04
  2.2723058e-03 -5.2395491e-03  1.7683234e-03  2.4405995e-03
 -4.6733883e-03 -1.2625055e-03 -1.7090557e-03 -5.2774004e-03
  9.2015532e-04  1.1369926e-03  1.4490021e-03 -2.0130584e-03
  3.6697162e-04 -8.7758491e-04 -3.4018569e-03 -4.3976014e-03
  6.8469986e-04  5.4608390e-05  1.7214767e-03 -1.2206100e-03
  7.8392250e-04 -2.0180570e-03 -3.7238060e-03 -9.5988711e-05
 -2.6488944e-03  6.9458497e-04  2.6559064e-03  4.2040634e-04
  1.2241894e-03 -4.9154377e-03  9.5147814e-05  2.7054446e-03
  3.0548839e-04 -1.8775119e-03 -1.0644506e-03 -4.1550589e-03
 -2.5512371e-03 -1.7296940e-03 -5.2846805e-04 -2.2740795e-03
  1.4406795e-03  7.8230962e-04 -5.8269210e-04  6.3212396e-04
  3.1517453e-03  1.4434119e-03 -2.5349520e-03 -1.4780910e-03
  2.1592577e-03  1.3053718e-03 -9.0904429e-04  1.4776415e-03
  1.5868807e-03 -7.4430380e-04  1.2566549e-03  1.9481932e-03
  6.9416949e-04  2.1110913e-03  1.5998414e-03  6.3059170e-04
 -1.6840691e-03  4.1357658e-04 -1.8929268e-04  1.8106529e-03
 -3.9802426e-03  1.1820055e-03 -3.3783860e-04  9.6583890e-04
  1.0481685e-03 -4.9743964e-04  8.4819924e-04 -9.8492811e-04
 -1.4103849e-03  3.5417333e-04 -1.8494623e-03  1.5417550e-04
 -3.9128140e-03 -3.7524535e-04 -1.3637873e-03  4.3683252e-03
 -1.5102787e-03 -5.7826511e-04  1.8666675e-03  2.7901197e-03
  3.9535244e-03  1.7146610e-03  1.6958122e-03  5.6220451e-04
 -1.9811748e-03 -1.5652003e-03  4.5175683e-03  1.0118670e-03
  1.2619896e-03 -2.7493802e-03 -1.5783138e-03  2.5312038e-04]"
166,05K5glVCwis,Trying TikTok Computer Hacks...,1898229,107379,no,/content/thumbnails/05K5glVCwis___Trying TikTok Computer Hacks....jpg,"['tri', 'tiktok', 'comput', 'hack', '...']","[-3.65657103e-03  1.24817336e-04  9.72868118e-04  9.02054645e-03
  1.01912743e-03 -3.58951837e-03 -2.88064801e-03  7.20213633e-03
 -3.18544172e-03  4.32942616e-04 -7.06456718e-04 -5.67543320e-03
 -3.18650831e-03  3.17041948e-03 -5.06052002e-03 -2.19540112e-03
 -7.37059891e-05 -3.76444915e-03  3.98813427e-04 -5.71839511e-03
 -1.59003772e-03  9.25342902e-04 -1.45382085e-03  1.88155472e-03
  2.67991796e-03 -1.74950995e-03 -5.00705000e-03  4.41976869e-03
 -3.33545933e-04 -3.60472128e-03 -1.44869625e-03  1.11943414e-03
  5.25447365e-04  3.96986213e-03 -2.64611538e-03  4.88168001e-03
  3.72419367e-03 -4.03212663e-03 -5.96110988e-03 -4.43413097e-04
  7.08924490e-04  1.89241953e-04 -1.25224446e-03 -1.38089131e-03
 -1.58801139e-03  7.99678615e-04 -2.99216062e-03 -8.41002096e-04
  6.20832527e-03  7.07693689e-04  4.96805063e-04  8.49686738e-04
 -4.09537082e-04  3.74708069e-03 -1.86432805e-03 -1.07808315e-04
 -4.03298531e-04 -2.04573083e-03  8.27589538e-04 -1.67162553e-03
  4.06253990e-03  7.81028997e-04  4.01204731e-03 -2.49127345e-03
 -3.47956759e-03 -6.36664033e-03  2.87699280e-03  2.63580913e-03
  9.80837853e-04  1.31006163e-04  5.82982029e-04  9.20623890e-04
 -1.22927973e-04 -5.20982360e-03  4.09951760e-03  5.91331115e-03
 -3.37604200e-03 -8.61593348e-04  1.57739432e-03  2.72840587e-03
 -2.63448758e-03  1.81236176e-03  2.61982146e-04  3.42918560e-03
 -4.72227531e-03 -2.01087259e-03 -3.67537560e-03  4.19520633e-03
  4.69433051e-03  4.78009315e-04  2.65880575e-04  3.28976801e-03
  2.83109071e-03 -2.67263036e-03  6.17019925e-03  4.52273525e-03
  3.55556054e-04  2.22889194e-03  1.85768178e-03  2.37724744e-03]"
12,N88OE2ZCHBM,Why Millennials Are Leaving Six-Figure Tech Jobs,1113339,18997,yes,/content/thumbnails/N88OE2ZCHBM___Why Millennials Are Leaving Six-Figure Tech Jobs.jpg,"['whi', 'millenni', 'are', 'leav', 'six-figur', 'tech', 'job']","[ 3.7974133e-03  2.8405502e-03 -1.2282897e-03  4.2958218e-05
  1.6177616e-03 -1.6641652e-03  1.4135674e-04  5.8161360e-03
 -3.0714667e-03 -3.8689363e-03 -2.8627922e-03 -3.4408518e-03
  3.2182287e-03 -1.2377658e-03  1.8368730e-03  3.2583191e-03
  1.9015571e-03  8.5947168e-04 -1.6157849e-04  2.7158994e-03
 -6.1811414e-04 -3.8262601e-03 -1.7023141e-03 -1.7832468e-03
  4.7422433e-03 -8.6410705e-04 -2.7772677e-03  1.7434949e-04
 -1.7976685e-03 -4.9092202e-03 -1.2465341e-03  3.9729450e-04
  1.9858633e-03 -2.0301552e-03 -2.9374662e-04  3.7839266e-03
  8.9555461e-04 -4.8448678e-04 -1.1082786e-03 -3.9614141e-03
 -1.1061085e-03 -2.5384335e-03  9.0992209e-05 -2.0572052e-03
 -3.8637521e-04 -1.2249135e-03 -2.2343951e-03  6.8901002e-04
 -3.3189994e-03 -9.4806362e-04  2.8991636e-03 -2.8689795e-03
  2.5161265e-03  5.3400494e-04 -2.3399715e-03  5.3975545e-04
  2.2740496e-04  1.9588366e-03  1.4718454e-03  1.2359068e-03
  7.6797849e-04  1.6846495e-03 -3.6866649e-03 -3.9894758e-03
 -1.5555014e-03  2.7730039e-03  2.9282211e-04  3.5525572e-03
 -3.4246708e-03 -1.9326573e-04 -6.2168050e-03 -2.8676093e-03
 -2.2741889e-03 -7.8142848e-04  9.3838450e-04  6.8315055e-04
  4.2889765e-03  3.4121498e-03  7.6193816e-04  1.9780716e-03
  9.9907559e-04  2.3808256e-03  2.0055894e-03  2.8090924e-04
 -1.8780956e-03  3.7449462e-04 -1.8026817e-03 -1.1505688e-03
  1.5553018e-03 -2.5042396e-03  1.8332246e-03 -6.7236938e-04
 -2.7984525e-03 -9.9992636e-04  2.2134262e-03  8.4276957e-04
 -1.3724796e-03 -1.6580742e-03 -1.2403229e-03 -6.9520099e-04]"
35,anhURGwNdpk,"Among Us In Real Life, With ACTUAL Detectives... (Impostor IQ 999)",1379942,33915,yes,"/content/thumbnails/anhURGwNdpk___Among Us In Real Life, With ACTUAL Detectives... (Impostor IQ 999).jpg","['among', 'us', 'in', 'real', 'life', ',', 'with', 'actual', 'detect', '...', '(', 'impostor', 'iq', '999', ')']","[-2.4048022e-04  1.7953236e-03  6.4670481e-04  1.2892366e-03
  1.3664213e-03 -8.1625837e-04  2.3741736e-03  4.2610439e-03
 -7.2873791e-04 -4.5775363e-04 -6.2760308e-05 -2.6684934e-03
  8.1344415e-04  1.3144076e-03  2.6024028e-03  1.4073687e-03
  3.0088162e-03 -1.0716930e-03 -3.8738011e-03 -4.8610247e-03
  1.3064618e-03  6.8808050e-04  1.5120396e-03 -1.7509031e-03
 -1.6508885e-03  3.4997411e-04 -2.5986219e-04 -1.0930633e-03
 -1.5476356e-03  2.3801653e-03  4.5367111e-03 -3.2125975e-03
  1.8422006e-03 -4.0862155e-03 -1.4024342e-03  2.4654910e-03
 -4.9517554e-04 -2.1618051e-03 -1.6283974e-03 -1.1870561e-03
 -2.5350650e-04  1.6062990e-03 -1.0044066e-05  1.2616186e-03
  9.2912145e-04 -1.5102188e-03 -6.0087745e-04  9.6684744e-05
  1.5879564e-03 -2.2598836e-03 -1.8380179e-05 -7.0570485e-04
 -3.6813568e-03 -7.6828590e-05 -2.2482122e-03 -9.9125129e-05
  1.5020964e-03  6.2830560e-04  6.7890063e-04 -4.8171281e-04
 -1.0271681e-05  2.2716238e-03 -2.8509088e-05  4.9008452e-04
 -1.4090599e-03  2.1674125e-03  5.1345787e-04  1.5935539e-03
 -3.0310648e-03 -1.7813694e-03  4.0721026e-04  1.8801707e-03
  1.8488771e-03  1.2361041e-03  5.0950202e-04  2.1256627e-04
  1.8767673e-03  5.3969095e-04 -1.9272148e-03 -3.3189548e-04
 -1.2647130e-03 -5.5416400e-04 -1.2554926e-03  1.4695461e-03
 -1.0217428e-04 -2.1434871e-04  9.8491542e-04  2.1302933e-03
  1.8577222e-03 -1.3775935e-03  3.8140551e-03  8.2555093e-04
  5.2640057e-04 -3.2188091e-05  5.8268583e-03  1.5582362e-03
  1.2992754e-03 -3.2681020e-03  1.1558202e-03  1.8226181e-03]"
163,LLQNiiZgz9A,Yellowstone Season 4 Official Trailer  Paramount Network,1950445,6309,no,/content/thumbnails/LLQNiiZgz9A___Yellowstone Season 4 Official Trailer  Paramount Network.jpg,"['yellowston', 'season', '4', 'offici', 'trailer', 'paramount', 'network']","[-2.9784385e-03  5.3896138e-04  3.6827030e-04 -2.9914983e-04
 -2.0008334e-03  3.2655362e-03  4.7019641e-03  3.3952708e-03
 -8.7997317e-04 -6.4941274e-04 -1.8970976e-03 -2.9393430e-03
  1.1148561e-03  7.0718024e-04 -9.6300890e-04 -3.6164527e-04
  3.3661630e-03 -1.9049396e-04  1.4939184e-03 -3.5649813e-03
 -2.7690674e-03 -3.2240790e-04  1.1281262e-03  2.5623737e-04
  9.5368380e-04 -2.0721899e-03 -9.8332262e-04 -1.1853190e-03
 -3.6033089e-03 -2.7474032e-03 -3.1765577e-04  4.2518307e-03
  9.6103811e-04  1.5798182e-03 -4.4384485e-04 -5.8487093e-04
 -4.4114156e-05 -1.1426881e-03  6.5303093e-04 -3.6860805e-03
  3.1145627e-03  9.2020258e-05 -2.6722173e-03  5.4085598e-04
 -2.2544377e-03 -3.9827888e-04  8.3311461e-04  1.3650720e-03
 -3.3411926e-03  4.1062008e-03  1.6488960e-03 -1.0594486e-03
 -3.1785544e-03 -1.3298907e-04  9.6647412e-04  3.0701209e-03
  1.3149279e-03  3.2993194e-03 -2.0051484e-03 -2.5721252e-04
 -1.4522570e-03  8.2816911e-04  1.5174961e-03  2.7150773e-03
 -3.3772364e-03 -1.6090138e-03  1.0109941e-03  2.0908581e-03
  3.3667078e-04  2.0277947e-03 -1.3969428e-03 -2.7869230e-05
  1.3460775e-03 -1.7168990e-03  1.2552077e-03  2.9847664e-03
  1.5943467e-03 -5.0262141e-04  5.9298926e-04 -3.4672269e-04
 -1.4959004e-03  8.3325017e-04  1.0492041e-03  4.9632476e-03
 -4.0218126e-04  2.7178493e-03  1.8320626e-04  2.4235945e-03
 -1.1544302e-04 -4.9278361e-04  1.5410193e-03  1.7699692e-03
 -1.8625919e-05  9.1231934e-04  9.3001110e-04 -1.0820742e-03
  4.8392890e-03 -2.6205136e-04  1.9633954e-03  1.5738936e-03]"
42,HuQfyK26npU,"6 YouTubers Who FORGOT THEY WERE RECORDING! (DanTDM, Crainer, Tfue, Pokimane, Morgz, FaZe H1ghSky1)",197718,15177,yes,"/content/thumbnails/HuQfyK26npU___6 YouTubers Who FORGOT THEY WERE RECORDING! (DanTDM, Crainer, Tfue, Pokimane, Morgz, FaZe H1ghSky1).jpg","['6', 'youtub', 'who', 'forgot', 'they', 'were', 'record', '!', '(', 'dantdm', ',', 'crainer', ',', 'tfue', ',', 'pokiman', ',', 'morgz', ',', 'faze', 'h1ghsky1', ')']","[-2.1319131e-03  1.5052357e-03 -6.6646404e-04  2.1466910e-04
  2.8157842e-03 -2.5645695e-03  2.5954032e-03  5.0873240e-03
 -5.3466585e-05 -2.0131669e-03 -4.4655084e-04 -3.2993010e-03
 -7.4197624e-06  5.6043308e-04  2.9621748e-03 -1.9367528e-03
  4.3903175e-03 -1.7950475e-03 -1.8590485e-03 -4.2804303e-03
  1.3628044e-03 -6.1065058e-04  2.8164010e-03 -2.7154791e-04
 -1.8628601e-03 -9.0344675e-04  2.6393307e-03  2.5122007e-04
 -4.2026758e-04  6.0789118e-04  1.8771671e-03 -1.3075500e-03
  1.4414206e-04 -2.9185726e-03  9.2938391e-04  1.5948230e-03
  2.6165361e-03 -3.6012456e-03 -3.9471826e-03 -2.1602409e-03
  1.4489994e-03 -6.2565558e-04  1.2356472e-03  2.7449471e-03
  3.8203872e-03 -7.7034906e-04  6.4421655e-04  1.6766363e-03
  1.8316126e-04  2.8897639e-04  3.1344735e-04  1.9985577e-04
 -3.6579857e-03 -9.8717399e-04 -2.2499410e-03  2.6482713e-04
  3.4482249e-03  1.8569168e-03 -2.0523155e-04 -4.9062859e-04
  2.0352065e-05  9.4156968e-04  3.2424026e-03 -6.3145463e-04
 -3.1570734e-03  1.2199850e-03 -9.5584278e-04  3.0297267e-03
 -4.2007184e-03 -2.2522721e-03  3.8902133e-03  4.5344236e-04
  2.0925859e-03  2.4273025e-03  1.0071893e-03 -2.1590542e-03
 -3.2876680e-05 -1.6425592e-04 -4.7755246e-03 -1.5431424e-03
 -2.9027776e-03  1.1335301e-03  1.3460776e-04  3.4379885e-03
 -2.3962995e-04  9.6595526e-05  8.4868987e-04  2.7527937e-03
  2.5970053e-03 -1.3666910e-03 -1.2702949e-03  2.3460933e-03
 -1.3292270e-05  8.2296133e-04  5.2801329e-03  3.5601591e-03
  1.1738773e-03 -4.3064421e-03 -2.9896300e-05 -4.2154267e-04]"
66,jySqbJwKXb0,HE CAUGHT US...,25415525,82641,yes,/content/thumbnails/jySqbJwKXb0___HE CAUGHT US....jpg,"['he', 'caught', 'us', '...']","[-2.0538492e-03 -2.6848956e-03 -1.4616232e-03  2.1706212e-03
 -4.3319180e-03 -3.8370544e-03 -1.5806680e-03  1.4385427e-03
  3.6109923e-03 -1.4441378e-03 -3.5386105e-04 -1.7777411e-03
  3.4276191e-03 -2.0771571e-03 -1.0387780e-03  2.3622655e-03
  1.1832023e-03 -4.0145675e-03  2.8689043e-03 -5.4883626e-03
  3.5367813e-03  8.1970601e-04  2.8834241e-03 -8.8281167e-04
  1.5961257e-03 -1.0789749e-03 -1.6272885e-03  3.2013441e-03
 -4.3478571e-03  5.5959914e-04  3.2004362e-03  4.2477716e-03
  2.6807715e-03 -2.1559699e-03 -3.7007304e-03  4.7421143e-03
 -2.9800804e-03 -1.8742310e-03 -2.5105916e-04  1.8255340e-03
  1.7909736e-03 -6.5499125e-04  3.2926444e-05 -4.5109736e-03
  1.8451137e-03  2.9519401e-04 -2.7127739e-04  2.7303898e-04
  5.9502181e-03 -1.5812998e-03  5.4449034e-03 -9.2478958e-04
 -1.0602763e-03  2.7671347e-03 -4.1759340e-03  6.4093189e-04
 -1.6942405e-03  7.3229428e-04  1.4089164e-04  9.2603744e-04
 -3.9584114e-04  3.8007773e-03 -4.6890602e-04  2.2219907e-04
  3.2843533e-03 -2.5421381e-04 -1.3292396e-03 -1.6199807e-03
 -3.9711478e-04  3.7126397e-03  7.1004912e-04  4.4596069e-03
  1.2570653e-03 -1.7065536e-03  4.1383691e-03 -1.6927805e-03
  3.5264054e-03 -4.7281883e-03 -2.2311823e-04  3.3782339e-03
 -6.1676942e-04 -2.2982650e-03 -4.4203438e-03  4.4398182e-03
 -3.3899059e-03 -2.2591697e-03 -6.3050329e-03  2.5696801e-03
  8.0135996e-03  6.0914289e-03  1.8749310e-03  3.6552695e-03
 -9.7078807e-04  1.0396793e-03  6.7185275e-03 -3.0773235e-03
 -2.8577438e-03  2.3096867e-03 -2.7716917e-03 -2.0183679e-03]"
158,oURjAOHF9HY,Destroying Friendships with the Minecraft Gravity Mod,5427054,709329,no,/content/thumbnails/oURjAOHF9HY___Destroying Friendships with the Minecraft Gravity Mod.jpg,"['destroy', 'friendship', 'minecraft', 'graviti', 'mod']","[ 2.0770561e-04  8.3907971e-06  4.2105922e-03 -2.6655844e-03
 -2.5628624e-03 -2.5960498e-03 -2.9217741e-03 -4.8044007e-04
  1.6151166e-03 -2.5581741e-03 -8.9903997e-04 -2.9585080e-03
  3.7610165e-03 -2.6515245e-03  1.9653111e-03 -1.5220738e-03
 -3.2244102e-04 -2.6046876e-03  1.9283795e-03 -1.6915721e-03
  1.5984386e-03 -1.9306423e-03 -2.4423455e-03  2.1462715e-03
 -3.8574189e-03  1.2389272e-03 -1.6916816e-03  1.4263102e-03
  3.6695474e-03 -3.2560311e-03  4.4457586e-03  3.6899056e-03
 -3.3148620e-03 -4.5624771e-03 -1.9628822e-03 -1.2077764e-04
  5.3570936e-03  7.6611422e-04 -5.4416149e-03 -2.1920055e-04
  6.1443518e-03 -1.7435345e-04  1.8781297e-03 -4.8463927e-03
  3.2424838e-03 -2.4756868e-03 -2.9551019e-03 -2.7067063e-03
 -7.6277088e-04  3.9237179e-03  1.8257562e-03  1.3021907e-03
 -2.8436608e-03  4.7607115e-03 -3.3617814e-03  3.4205043e-03
  2.0154149e-03  2.4272383e-03  1.6073624e-03 -1.6879893e-03
 -4.0398971e-03 -7.0875412e-04  1.0937083e-03 -1.0895905e-03
  2.0681033e-03  2.4059478e-03 -1.5055860e-03 -3.8484945e-03
  1.8532612e-04  4.4657555e-03 -2.3844368e-03 -3.7336804e-03
 -2.1732324e-03  2.0389534e-03  4.3663825e-03  9.2273543e-04
  2.0340153e-03 -5.2024042e-03 -1.5557539e-03  2.9513550e-03
 -4.4722059e-03 -3.1488948e-03 -1.6779888e-03  2.4968700e-03
 -2.8916344e-03 -9.4378722e-04 -4.0502241e-03  5.7481849e-03
 -4.0629534e-03  1.2265833e-03  3.6334968e-03 -3.5058241e-03
 -1.5970804e-03 -4.7959820e-03 -1.6670793e-03  2.3121180e-03
  1.6371068e-03  5.0626806e-04  2.8080731e-03  1.3416770e-03]"
